code,time,year,month,day,wind_direction,wind_speed
723090-13754,2023-04-14T16:00:00Z,2023,4,14,125.97641154027878,3.8499999999999996
723090-13754,2023-04-14T17:00:00Z,2023,4,14,129.24490232712816,4.433333333333334
723090-13754,2023-04-14T18:00:00Z,2023,4,14,133.45098787093426,5.5
723090-13754,2023-04-14T19:00:00Z,2023,4,14,123.11959476767855,5.5
723090-13754,2023-04-14T20:00:00Z,2023,4,14,140,3.6
723090-13754,2023-04-14T21:00:00Z,2023,4,14,190,4.1
723090-13754,2023-04-14T22:00:00Z,2023,4,14,190,4.1
723090-13754,2023-04-14T23:00:00Z,2023,4,14,180,2.1
723090-13754,2023-04-15T00:00:00Z,2023,4,15,190,3.1
723090-13754,2023-04-15T01:00:00Z,2023,4,15,180,3.1
723090-13754,2023-04-15T02:00:00Z,2023,4,15,180,2.6
723090-13754,2023-04-15T03:00:00Z,2023,4,15,170,2.6
723090-13754,2023-04-15T04:00:00Z,2023,4,15,186.91591808001024,2.2666666666666666
723090-13754,2023-04-15T05:00:00Z,2023,4,15,192.9368264298989,1.7
723090-13754,2023-04-15T06:00:00Z,2023,4,15,209.99999999999997,2.1
723090-13754,2023-04-15T07:00:00Z,2023,4,15,232.52421386212413,1.5
723090-13754,2023-04-15T08:00:00Z,2023,4,15,155,0.5
723090-13754,2023-04-15T09:00:00Z,2023,4,15,NA,0
723090-13754,2023-04-15T10:00:00Z,2023,4,15,90,0.5
723090-13754,2023-04-15T11:00:00Z,2023,4,15,NA,0
723090-13754,2023-04-15T12:00:00Z,2023,4,15,NA,0
723090-13754,2023-04-15T13:00:00Z,2023,4,15,239.99999999999994,4.6
723090-13754,2023-04-15T14:00:00Z,2023,4,15,249.99999999999994,6.2
723090-13754,2023-04-15T15:00:00Z,2023,4,15,239.99999999999994,5.1
723090-13754,2023-04-15T16:00:00Z,2023,4,15,230,4.1
723090-13754,2023-04-15T17:00:00Z,2023,4,15,230,5.7
723090-13754,2023-04-15T18:00:00Z,2023,4,15,230,7.2
723090-13754,2023-04-15T19:00:00Z,2023,4,15,199.99999999999997,5.7
723090-13754,2023-04-15T20:00:00Z,2023,4,15,209.99999999999997,5.1
723090-13754,2023-04-15T21:00:00Z,2023,4,15,220,7.2
723090-13754,2023-04-15T22:00:00Z,2023,4,15,209.99999999999997,5.7
723090-13754,2023-04-15T23:00:00Z,2023,4,15,209.99999999999997,5.1
723090-13754,2023-04-16T00:00:00Z,2023,4,16,209.99999999999997,5.7
723090-13754,2023-04-16T01:00:00Z,2023,4,16,220,4.6
723090-13754,2023-04-16T02:00:00Z,2023,4,16,220,3.6
723090-13754,2023-04-16T03:00:00Z,2023,4,16,220,3.6
723090-13754,2023-04-16T04:00:00Z,2023,4,16,230,2.6
723090-13754,2023-04-16T05:00:00Z,2023,4,16,220,4.1
723090-13754,2023-04-16T06:00:00Z,2023,4,16,230,3.1
723090-13754,2023-04-16T07:00:00Z,2023,4,16,220,3.1
723090-13754,2023-04-16T08:00:00Z,2023,4,16,230,2.6
723090-13754,2023-04-16T09:00:00Z,2023,4,16,230,2.1
723090-13754,2023-04-16T10:00:00Z,2023,4,16,220,2.1
723090-13754,2023-04-16T11:00:00Z,2023,4,16,209.99999999999997,2.1
723090-13754,2023-04-16T12:00:00Z,2023,4,16,230,2.1
723090-13754,2023-04-16T13:00:00Z,2023,4,16,220,2.1
723090-13754,2023-04-16T14:00:00Z,2023,4,16,NA,2.6
723090-13754,2023-04-16T15:00:00Z,2023,4,16,209.99999999999997,5.7
723090-13754,2023-04-16T16:00:00Z,2023,4,16,160,5.7
723090-13754,2023-04-16T17:00:00Z,2023,4,16,199.99999999999997,5.7
723090-13754,2023-04-16T18:00:00Z,2023,4,16,209.99999999999997,7.7
723090-13754,2023-04-16T19:00:00Z,2023,4,16,209.99999999999997,6.2
723090-13754,2023-04-16T20:00:00Z,2023,4,16,180,8.8
723090-13754,2023-04-16T21:00:00Z,2023,4,16,205.15763265810997,7.949999999999999
723090-13754,2023-04-16T22:00:00Z,2023,4,16,199.99999999999997,6.7
723090-13754,2023-04-16T23:00:00Z,2023,4,16,209.99999999999997,6.7
723090-13754,2023-04-17T00:00:00Z,2023,4,17,209.99999999999997,6.2
723090-13754,2023-04-17T01:00:00Z,2023,4,17,209.99999999999997,5.1
723090-13754,2023-04-17T02:00:00Z,2023,4,17,220,7.2
723090-13754,2023-04-17T03:00:00Z,2023,4,17,209.99999999999997,5.1
723090-13754,2023-04-17T04:00:00Z,2023,4,17,220,5.7
723090-13754,2023-04-17T05:00:00Z,2023,4,17,209.99999999999997,4.6
723090-13754,2023-04-17T06:00:00Z,2023,4,17,220,4.6
723090-13754,2023-04-17T07:00:00Z,2023,4,17,220,3.1
723090-13754,2023-04-17T08:00:00Z,2023,4,17,230,3.6
723090-13754,2023-04-17T09:00:00Z,2023,4,17,230,3.6
723090-13754,2023-04-17T10:00:00Z,2023,4,17,239.99999999999994,4.1
723090-13754,2023-04-17T11:00:00Z,2023,4,17,280,4.6
723090-13754,2023-04-17T12:00:00Z,2023,4,17,340,7.199999999999999
723090-13754,2023-04-17T13:00:00Z,2023,4,17,320,5.1
723090-13754,2023-04-17T14:00:00Z,2023,4,17,360,5.7
723090-13754,2023-04-17T15:00:00Z,2023,4,17,300,4.1
723090-13754,2023-04-17T16:00:00Z,2023,4,17,270,4.6
723090-13754,2023-04-17T17:00:00Z,2023,4,17,260,5.7
723090-13754,2023-04-17T18:00:00Z,2023,4,17,239.99999999999994,7.2
723090-13754,2023-04-17T19:00:00Z,2023,4,17,249.99999999999994,6.7
723090-13754,2023-04-17T20:00:00Z,2023,4,17,270,6.7
723090-13754,2023-04-17T21:00:00Z,2023,4,17,270,5.7
723090-13754,2023-04-17T22:00:00Z,2023,4,17,220,3.6
723090-13754,2023-04-17T23:00:00Z,2023,4,17,260,3.6
723090-13754,2023-04-18T00:00:00Z,2023,4,18,249.99999999999994,3.6
